IMAGE_FILE,DESCRIPTION,AUTHOR,TITLE,TECHNIQUE,DATE,TYPE,SCHOOL,TIMEFRAME
42292-0710vela.jpg,Even they worked together restoring the Venetian paintings of the king damaged by fire.,"VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of a Man,"Oil on canvas, 76 x 64,5 cm",c. 1649,portrait,Spanish,1601-1650
42292-0710vela.jpg,"It is supposed that the sitter of this painting is Alonso Cano, however, there is no documentary evidence of it","VELÁZQUEZ, Diego Rodriguez de Silva y",Portrait of a Man,"Oil on canvas, 76 x 64,5 cm",c. 1649,portrait,Spanish,1601-1650
42298-0802vela.jpg,"""Las Meninas"" is a Portuguese word used to name the Maids of Honour of the Royal children in the 17th century.Las Meninas or The Royal Family is one of the great problem pictures in the history of art.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,An almost infinite number of interpretations have now been proposed for the scene it shows.,"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"At first sight, however, Las Meninas seems to present no problems at all, and indeed appears perfectly straightforward in its sober geometry and good-humoured clarity.It is set in a room in the Alcázar, equipped by Velázquez as a studio, and shows the heiress to the throne, the Infanta Margarita, with her court.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,Palomino names all those present.,"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"The queen's maid of honour, Dona Maria Agustina Sarmiento, one of the meninas, is kneeling at the Infanta's feet, handing her a jug of water.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"The other maid of honour, Dona Isabel de Velasco stands behind the princess, and beside her we see the grotesquely misshapen female dwarf Mari-Bárbola and the male dwarf Nicolasico Pertusato; the latter, as Palomino points out, is placing his foot on the mastiff lying in front of the group to demonstrate the lethargic animal's good temper.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"Further back, almost swallowed up in the shadows, are a man described only as guardadamas - a guard or escort to the ladies - and the lady in waiting Do&#241;a Marcela de Ulloa.Velázquez is standing with brush and palette in front of a tall canvas; we can see only the back of it.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,There are some large pictures hanging on the back wall of the room.,"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"Two of them were painted by Velázquez's son-in-law, Mazo, from models by Rubens, and show scenes from Ovid's Metamorphoses, one of them another version of the punishment of Arachne.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"The princess's parents, the king and queen, appear in a dark frame below these pictures, probably the glass of a mirror.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"To the right of the mirror, on a flight of steps leading up to a doorway and a brightly lit adjoining room, stands Jose Nieto, the queen's palace marshal.There are several basic questions that have been asked again and again about this picture.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,What is Velázquez painting on the front of the canvas that is hidden from us?,"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,Where did he stand in order to paint the scene and himself in it?,"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"What is the source of the image in the mirror - that is, just where in the room must the royal couple have been standing for their reflection to appear?","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"And finally, is there any significance in the fact that the red cross of the Order of Santiago is prominently applied to the artist's clothing?It was long thought that Velázquez was creating a picture without any metaphysical or speculative reference, and was merely recording a fleeting moment in permanent form, as if in a snapshot.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"According to this theory the subject was no more than an ordinary scene of palace life.A different hypothesis is put forward by art historians, who believe that intellect and keen perspicacity, as well as the artist's eye and hand, were involved in the painting of Las Meninas.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"The largest number of interpretations have been put forward for the mirror on the back wall, sometimes also thought to be a painted canvas.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,Much learned industry has also been applied to the question of location: in which room in the palace is this scene taking place?,"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,"Despite the riddles hidden in the painting of Las Meninas we must not overlook its artistic mastery, particularly as expressed in the figure of the Infanta Margarita surrounded by people of lesser birth.","VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42298-0802vela.jpg,For it was on the princess that the dynastic hopes of the Spanish Habsburgs rested after the death of Prince Baltasar Carlos,"VELÁZQUEZ, Diego Rodriguez de Silva y",Las Meninas or The Family of Philip IV,"Oil on canvas, 318 x 276 cm",1656-57,portrait,Spanish,1601-1650
42315-1006vela.jpg,"At the end of the 1640s Velázquez was on the threshold to his late work and the peak of his artistic achievement, to which his likenesses of the Spanish Habsburgs, not least, made a considerable contribution.","VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta Margarita,"Oil on canvas, 128,5 x 100 cm",c. 1654,portrait,Spanish,1601-1650
42315-1006vela.jpg,They are among the finest examples of court portraiture ever painted.,"VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta Margarita,"Oil on canvas, 128,5 x 100 cm",c. 1654,portrait,Spanish,1601-1650
42315-1006vela.jpg,"This picture represents Infanta Margarita, born on 12 July 1651, daughter of Philip IV and his second wife, Mariana.","VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta Margarita,"Oil on canvas, 128,5 x 100 cm",c. 1654,portrait,Spanish,1601-1650
42315-1006vela.jpg,"The Infanta is the central figure of Velázquez's famous composition, Las Meninas, painted three years later","VELÁZQUEZ, Diego Rodriguez de Silva y",Infanta Margarita,"Oil on canvas, 128,5 x 100 cm",c. 1654,portrait,Spanish,1601-1650
42318-1008vela.jpg,There are several versions of this late portrait of the king executed between 1655 and 1660 by Velázquez or his workshop,"VELÁZQUEZ, Diego Rodriguez de Silva y",Philip IV,"Oil on canvas, 69 x 56 cm",c. 1655,portrait,Spanish,1601-1650
42321-1010vela.jpg,"Since the publication in 1925 of the contents of Velázquez's private library, which contained 156 learned works, it has been obvious that he did have an extensive fund of knowledge.","VELÁZQUEZ, Diego Rodriguez de Silva y",Mercury and Argus,"Oil on canvas, 127 x 248 cm",c. 1659,mythological,Spanish,1601-1650
42321-1010vela.jpg,"His references to classical mythology, for instance in the painting Mercury and Argus of around 1659, should be viewed in this light","VELÁZQUEZ, Diego Rodriguez de Silva y",Mercury and Argus,"Oil on canvas, 127 x 248 cm",c. 1659,mythological,Spanish,1601-1650
42322-1011vela.jpg,"The young prince was a sickly child from birth, and he died at the age of four.","VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero,"Oil on canvas, 128,5 x 99,5 cm",c. 1660,portrait,Spanish,1601-1650
42322-1011vela.jpg,"He appears in this picture in a pink dress trimmed with silver, with a translucent pinafore over it, and bearing some striking accessories: various amulets were supposed to protect him against the evil eye, and an amber apple was thought to ward off infections.","VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero,"Oil on canvas, 128,5 x 99,5 cm",c. 1660,portrait,Spanish,1601-1650
42322-1011vela.jpg,The bloodless face of the blue-eyed prince looks even paler due to the contrast with the silver highlights in his straw-coloured fair hair.,"VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero,"Oil on canvas, 128,5 x 99,5 cm",c. 1660,portrait,Spanish,1601-1650
42322-1011vela.jpg,Pale daylight falls in through the open door in the background.,"VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero,"Oil on canvas, 128,5 x 99,5 cm",c. 1660,portrait,Spanish,1601-1650
42322-1011vela.jpg,"Otherwise, the room is full of shadows that seem to threaten the little figure.","VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero,"Oil on canvas, 128,5 x 99,5 cm",c. 1660,portrait,Spanish,1601-1650
42322-1011vela.jpg,"Palomino considered this portrait one of the finest ever painted by Velázquez, and singled out the little dog on the chair for special praise","VELÁZQUEZ, Diego Rodriguez de Silva y",Infante Felipe Próspero,"Oil on canvas, 128,5 x 99,5 cm",c. 1660,portrait,Spanish,1601-1650
42324-1014vela.jpg,"Velázquez began this painting in the year of his death, it was finished and partly transformed by his son-in-law, Juan Battista Martinez del Mazo","VELÁZQUEZ, Diego Rodriguez de Silva y",The Infanta Do?a Margarita de Austria,"Oil on canvas, 212 x 147 cm",c. 1660,portrait,Spanish,1601-1650
42335-milking.jpg,"The picture depicts a dairy-maid milking a cow at the foot of a tree, a boy and a spaniel looking on.","VELDE, Adriaen van de",Milking a Cow,"Oil on canvas, 32 x 42 cm",1666,genre,Dutch,1651-1700
42335-milking.jpg,It is signed and dated lower centre: A.V.Velde.f.1666,"VELDE, Adriaen van de",Milking a Cow,"Oil on canvas, 32 x 42 cm",1666,genre,Dutch,1651-1700
42339-the_hut.jpg,"Unlike his elder brother Willem and their father Willem van de Velde the Elder, both famous marine artists, Adriaen chose to landscapes, which he did at least as well as his father and brother did in their genre.","VELDE, Adriaen van de",The Hut,"Oil on canvas, 76 x 65 cm",1671,landscape,Dutch,1651-1700
42339-the_hut.jpg,"He was also a magnificent painter of figures and animals which he included in his compositions in a carefully balanced way.Adriaen van de Velde made many preliminary studies, generally in red or black chalk, of cows oxen, sheep and landscapes going out into the countryside.","VELDE, Adriaen van de",The Hut,"Oil on canvas, 76 x 65 cm",1671,landscape,Dutch,1651-1700
42339-the_hut.jpg,He used these studies for his painted compositions,"VELDE, Adriaen van de",The Hut,"Oil on canvas, 76 x 65 cm",1671,landscape,Dutch,1651-1700
42357-traveler.jpg,"This painting depicts a traveller and his pack horse walking along a sandy path beside a stream, a rickety wooden bridge in the distance with a second figure standing near a wooden crucifix.The small panel originally had wide margins left blank, probably to allow for their insertion into a piece of furniture as decoration.The picture is signed and dated lower centre: E. V. VELDE .1629","VELDE, Esaias van de",Traveller and his Pack Horse,"Oil on oak panel, 9 x 13 cm",1629,landscape,Dutch,1601-1650
42377-souda.jpg,"The painting shows a view of Souda Island, Crete with a Turkish galley and two Dutch ships.Souda is situated on the NW coast of Crete.","VELDE, Peter van den",A View of Souda Island,"Oil on canvas, 49 x 58 cm",-,landscape,Flemish,1651-1700
42377-souda.jpg,On Souda Island the Venetians built a castle in 1573 to reinforce the defence of the port of Souda and to control the Gulf entrance.,"VELDE, Peter van den",A View of Souda Island,"Oil on canvas, 49 x 58 cm",-,landscape,Flemish,1651-1700
42377-souda.jpg,The construction works were finished within a year but until the Turkish invasion of Crete in 1645 improvements were regularly made,"VELDE, Peter van den",A View of Souda Island,"Oil on canvas, 49 x 58 cm",-,landscape,Flemish,1651-1700
42379-council.jpg,"The most famous admiral in Dutch history, Michiel de Ruyter, enjoyed an international reputation and received numerous honours from other countries.","VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,"De Ruyter was born in Flushing port in 1607, and first went to sea when he was only eleven years old.","VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,His navigating skills brought him rapid advancement.,"VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,"De Ruyter was employed by the Admiralty, in Zeeland in 1652 and in Amsterdam a year later.","VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,As vice-admiral of the fleet he took part in the numerous sea battles the Dutch fought against England.,"VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,In 1665 he was appointed commander-in-chief of the Dutch fleet.,"VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,"He won a number of victories, but the pinnacle of his career was undoubtedly the Third Anglo-Dutch War (1672-1674), in which his superior tactics enabled him to keep a large Anglo-French fleet away from the Dutch coast.","VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,"De Ruyter was killed at Syracuse in 1676, and was buried in the Nieuwe Kerk in Amsterdam.This pen drawing by Willem van de Velde depicts the council of war on the eve of the four-day naval battle during the Second Anglo-Dutch War (1665-1667).","VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,"The battle, which took place on 11-14 June 1666, was won by the Dutch fleet under De Ruyter's command.","VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42379-council.jpg,"The result, however, was disappointing: the English fleet was not destroyed, and losses on the Dutch side were almost as great","VELDE, Willem van de, the Elder","The Council of War on Board 'De Zeven Provincien', the Flagship of Michiel Adriaensz de Ruyter, on 10 June 1666","Oil on canvas, 117 x 175 cm",1666,historical,Dutch,1651-1700
42387-battle_t.jpg,"Willem van de Velde the Younger is considered one of the best Dutch marine painters, whose fame and popularity lasted well into the 19th century.","VELDE, Willem van de, the Younger",The Battle at Texel,"Oil on canvas, 150 x 300 cm",1687,landscape,Dutch,1651-1700
42387-battle_t.jpg,"From a family of painters, he worked with his father Willem van de Velde the Elder when both father and son were in the service of King Charles II in England","VELDE, Willem van de, the Younger",The Battle at Texel,"Oil on canvas, 150 x 300 cm",1687,landscape,Dutch,1651-1700
42392-calmsea1.jpg,"This seascape depicts a calm sea with a kaag and a boeier close in to the shore, other ships beyond.","VELDE, Willem van de, the Younger",Calm Sea,"Oil on canvas, 33 x 38 cm",c. 1670,landscape,Dutch,1651-1700
42392-calmsea1.jpg,Van de Velde's ability to convey the atmosphere and tranquillity of a coastal calm has never been matched.,"VELDE, Willem van de, the Younger",Calm Sea,"Oil on canvas, 33 x 38 cm",c. 1670,landscape,Dutch,1651-1700
42392-calmsea1.jpg,"Here, the surface of the water remains utterly tranquil with the slightest of ripples reaching the spit of sand in the foreground","VELDE, Willem van de, the Younger",Calm Sea,"Oil on canvas, 33 x 38 cm",c. 1670,landscape,Dutch,1651-1700
42412-the_gust.jpg,"The painting depicts a scene with two ships in high seas, the larger being caught by a squall","VELDE, Willem van de, the Younger",The Gust,"Oil on canvas, 77 x 64 cm",c. 1680,landscape,Dutch,1651-1700
42426-amorous.jpg,The painting is signed and dated lower right,"VENNE, Adriaen Pietersz. van de",An Amorous Peasant Couple Conversing,"Oil on panel, 29 x 23 cm",1631,genre,Dutch,1601-1650
42428-cavalier.jpg,This painting probably had a companion piece representing a Lady at Her Toilet.,"VENNE, Adriaen Pietersz. van de",A Cavalier at His Dressing Table,"Oil on panel, 40 x 33 cm",1631,genre,Dutch,1601-1650
42428-cavalier.jpg,"Like many of the grisailles by Van de Venne, the present painting is likely to be emblematic, and a comment on wordly vanity","VENNE, Adriaen Pietersz. van de",A Cavalier at His Dressing Table,"Oil on panel, 40 x 33 cm",1631,genre,Dutch,1601-1650
42435-scene1.jpg,"Originally this panel formed part of a series of paintings consisting of five consecutive scenes, each accompanied by a saying (Poverty leads to Cunning; Cunning leads to Wealth; Wealth leads to Luxury; Luxury leads to Misery; and Misery leads to Death).","VENNE, Adriaen Pietersz. van de","Armoe' Soeckt List (""Poverty Leads to Cunning"")","Oil on panel, 37 x 31 cm",1630s,genre,Dutch,1601-1650
42435-scene1.jpg,"Each scene shows two main figures walking, dancing or stumbling through a sketchily rendered landscape.","VENNE, Adriaen Pietersz. van de","Armoe' Soeckt List (""Poverty Leads to Cunning"")","Oil on panel, 37 x 31 cm",1630s,genre,Dutch,1601-1650
42435-scene1.jpg,"In Poverty leads to Cunning they are two old, blind musicians, the man playing a hurdy-gurdy and the woman a rommelpot.","VENNE, Adriaen Pietersz. van de","Armoe' Soeckt List (""Poverty Leads to Cunning"")","Oil on panel, 37 x 31 cm",1630s,genre,Dutch,1601-1650
42435-scene1.jpg,The inscription is written on a curling banderole lying on the ground.These monochrome oil paintings on panel are universally referred to as grisailles although in this case it is actually in shades of brown (brunaille),"VENNE, Adriaen Pietersz. van de","Armoe' Soeckt List (""Poverty Leads to Cunning"")","Oil on panel, 37 x 31 cm",1630s,genre,Dutch,1601-1650
42460-virgin_c.jpg,"The composition of the figures of the Madonna and Child in the centre of the floral garland are derived from La Vierge et l'Enfant a la Rose by Simon Vouet in the Musée des Beaux-Arts, Marseille","VERBRUGGEN, Gaspar Peeter the Elder","Virgin and Child in a Stone Niche, Surrounded by Garland of Flowers","Oil on canvas, 140 x 108 cm",-,religious,Flemish,1651-1700
42477-rhinela1.jpg,The painting shows an extensive river landscape with a view of a town.,"VERBURGH, Dionijs",Extensive Rhine Landscape,"Oil on panel, 47 x 63 cm",-,landscape,Dutch,1651-1700
42477-rhinela1.jpg,Figures are visible on a path in the foreground,"VERBURGH, Dionijs",Extensive Rhine Landscape,"Oil on panel, 47 x 63 cm",-,landscape,Dutch,1651-1700
42489-stillife.jpg,"This is a still-life of blooms of lily, rose, poppy, peony, iris, narcissus, carnation, convolvulus and other flowers, with sprays of cow parsley, in a chinese porcelain vase on a marble ledge.","VERELST, Simon Pietersz.",Flower Still-Life,"Oil on canvas, 80 x 66 cm",-,still-life,Dutch,1651-1700
42489-stillife.jpg,Formerly the painting was attributed to Rachel Ruysch.,"VERELST, Simon Pietersz.",Flower Still-Life,"Oil on canvas, 80 x 66 cm",-,still-life,Dutch,1651-1700
42495-talinn.jpg,This painting depicts the St.,"VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42495-talinn.jpg,"Olav's Church in Tallinn, Estonia.","VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42495-talinn.jpg,The church is believed to have been built in the 12th century and to have been the centre for old Tallinn's Scandinavian community before Denmark conquered Tallinn in 1219.,"VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42495-talinn.jpg,Its dedication relates to King Olaf II of Norway (995-1030).,"VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42495-talinn.jpg,it was extensively rebuilt during the 14th century.,"VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42495-talinn.jpg,"The tower has been hit by lightning around ten times, and the whole church has burned down three times throughout its known existence.The picture, which positions the viewer in a hamlet just outside the city gates, is dotted with figures illustrative of village life, and overshadowed by the imposing silhouette of St.","VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42495-talinn.jpg,Olav's which dominates the town around it.,"VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42495-talinn.jpg,The painting is signed twice in Cyrillic and dated lower right,"VERESHCHAGIN, Petr Petrovich","St. Olav's Church, Tallinn","Oil on canvas, 27 x 36 cm",1864,landscape,Russian,1851-1900
42510-hagar_is.jpg,A series of recent studies has led to something of a new attitude towards Flemish painting in the 18th century.,"VERHAGHEN, Pieter Jozef",Hagar and Ishmael Banished by Abraham,"Oil on canvas, 168 x 195 cm",1781,religious,Flemish,1751-1800
42510-hagar_is.jpg,"Until fairly recently, the art of this period was considered to be rather inferior, despite the high artistic output, because of its perceived lack of innovation.","VERHAGHEN, Pieter Jozef",Hagar and Ishmael Banished by Abraham,"Oil on canvas, 168 x 195 cm",1781,religious,Flemish,1751-1800
42510-hagar_is.jpg,"On the one hand, Flemish artists of the 18th century continued to live off the inheritance of Rubens, whose art seemed unsurpassable.","VERHAGHEN, Pieter Jozef",Hagar and Ishmael Banished by Abraham,"Oil on canvas, 168 x 195 cm",1781,religious,Flemish,1751-1800
42510-hagar_is.jpg,"Artists such as Pieter Jozef Verhaghen worked entirely in the tradition of Rubens, and although he spent a few years in Italy, there are few traces of this in his work.","VERHAGHEN, Pieter Jozef",Hagar and Ishmael Banished by Abraham,"Oil on canvas, 168 x 195 cm",1781,religious,Flemish,1751-1800
42510-hagar_is.jpg,"His Hagar and Ishmael banished by Abraham, painted for the abbey at Tongerlo, has all the outward characteristics of a baroque painting, but lacks Rubens expressiveness.","VERHAGHEN, Pieter Jozef",Hagar and Ishmael Banished by Abraham,"Oil on canvas, 168 x 195 cm",1781,religious,Flemish,1751-1800
42510-hagar_is.jpg,"Meanwhile, other artists had fallen under the spell of France with its trend-setting rococo artists.","VERHAGHEN, Pieter Jozef",Hagar and Ishmael Banished by Abraham,"Oil on canvas, 168 x 195 cm",1781,religious,Flemish,1751-1800
42510-hagar_is.jpg,"This development was, however, rather out of character with Flemish artistic tradition","VERHAGHEN, Pieter Jozef",Hagar and Ishmael Banished by Abraham,"Oil on canvas, 168 x 195 cm",1781,religious,Flemish,1751-1800
42512-cathedra.jpg,This view is one of the painter's most beautiful townscape paintings,"VERHEYEN, Jan Hendrik",View of the Choir and Tower of Utrecht Cathedral,Oil on panel,c. 1829,landscape,Dutch,1801-1850
42523-elegant.jpg,"Verkolje specialised in refined portraits and genre scenes, in the manner of Gerard Terborch and Caspar Netscher as well as Johannes Vermeer.","VERKOLJE, Johannes I",An Elegant Couple with Musical Instruments in an Interior,"Oil on canvas, 97 x 82 cm",1674,genre,Dutch,1651-1700
42523-elegant.jpg,Each of these artists was responsive to the taste of the Dutch court at The Hague.,"VERKOLJE, Johannes I",An Elegant Couple with Musical Instruments in an Interior,"Oil on canvas, 97 x 82 cm",1674,genre,Dutch,1651-1700
42523-elegant.jpg,"In the present painting, an officer  in the Dutch army romances an exquisitely beautiful young woman, who combines the grace of a dancer with the poise of the patrician class","VERKOLJE, Johannes I",An Elegant Couple with Musical Instruments in an Interior,"Oil on canvas, 97 x 82 cm",1674,genre,Dutch,1651-1700
42525-portra_1.jpg,Abraham van Bleyswijck was a brewer in Amsterdam.,"VERKOLJE, Johannes I",Portrait of Abraham van Bleyswijck Guilliaamszn,"Oil on copper, 55 x 47 cm",1693,portrait,Dutch,1651-1700
42525-portra_1.jpg,"At the left of the picture a Cupid with a stork are depicted, with reference to the sitter's brewery De Ooievaar (The Stork).","VERKOLJE, Johannes I",Portrait of Abraham van Bleyswijck Guilliaamszn,"Oil on copper, 55 x 47 cm",1693,portrait,Dutch,1651-1700
42525-portra_1.jpg,"The pendant of the painting represents the portrait of his wife, Johanna Anthonetta Blonk.The painting is signed bottom left: I. Verkolje / 1693","VERKOLJE, Johannes I",Portrait of Abraham van Bleyswijck Guilliaamszn,"Oil on copper, 55 x 47 cm",1693,portrait,Dutch,1651-1700
42536-ruthnaom.jpg,The biblical story depicted here is the following.,"VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
42536-ruthnaom.jpg,Ruth was a Moabite woman and great-grandmother of David.,"VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
42536-ruthnaom.jpg,"The very human and sympathetic study of her in the book of Ruth relates how she was married to a Hebrew immigrant in Moab and after his death left her native land and went with her mother-in-law Naomi, to Bethlehem.","VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
42536-ruthnaom.jpg,"Here she was allowed to glean the corn in the fields belonging to Boaz, a rich farmer and kinsman of Naomi.","VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
42536-ruthnaom.jpg,"Ruth, true to her nature, maintained, on Naomi's advice, a modest demeanour among the young men working at the harvest.","VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
42536-ruthnaom.jpg,One night she went and lay at the feet of Boaz as he slept in the field.,"VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
42536-ruthnaom.jpg,By this act Boaz saw her virtue and later decided to assume the responsibilities toward her of a kinsman.,"VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
42536-ruthnaom.jpg,In due course he married her,"VERKOLJE, Nicolaas",Ruth and Naomi,"Oil on panel, 54 x 35 cm",1744,mythological,Dutch,1701-1750
