sentence_id,sentence_text,image_file,title,author,type,school,timeframe_start,timeframe_end
6293,"The latter two is the work of Biagio d'Antonio Tucci, a Florentine painter who assisted Cosimo Rosselli in the execution of the Last Supper",35147-lastsup.jpg,The Last Supper,Cosimo ROSSELLI,religious,Italian,1451,1500
6294,"This canvas depicts St Cecilia, the early Christian virgin in her traditional role as the patron saint of music.",35171-cecilia.jpg,St Cecilia,Matteo ROSSELLI,religious,Italian,1601,1650
6295,"The organ, her usual attribute, originated in the legend that her virtue and purity enabled her to hear the mystical harmonies of the celestial spheres.",35171-cecilia.jpg,St Cecilia,Matteo ROSSELLI,religious,Italian,1601,1650
6296,"The text running beneath the score (fiat cor meum Domine immaculatum, 'make my heart pure, O Lord') reasserts her piety",35171-cecilia.jpg,St Cecilia,Matteo ROSSELLI,religious,Italian,1601,1650
6297,Antonio Rossellino and his workshop played an important role in the creation of the burial chapel of the Cardinal of Portugal.,35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6298,"This elaborate undertaking was the result of the collaboration of an architect (Antonio Manetti), four sculptors (Antonio Rossellino, his brothers Bernardo and Giovanni, and Luca della Robbia), three painters (Alesso Baldovinetti, Antonio and Piero del Pollaiuolo), their workshops, and other craftsmen as well, and yet the chapel today - which looks exactly as it must have looked in the 1470s - is a stylistically unified totality rather than a demonstration of the diverse talents of a number of individuals.James (Jaime), a prince of the Portugal royal family who was made a cardinal at twenty-two, died of tuberculosis in Florence when he was only twenty-five.",35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6299,"He had expressed a desire to be buried at San Miniato, and immense sums poured in for his funerary chapel.The chapel was designed by Antonio Manetti, a pupil of Brunelleschi, and the architectural detail was carved by Giovanni Rossellino, third of the five Rossellino brothers.",35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6300,"The tomb was designed by Antonio Rossellino, who was helped in the execution by his brother Bernardo, and several assistants.",35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6301,On the altar wall Antonio del Pollaiuolo's frescoed angels pull back curtains that can be related to the curtains that surround Rossellino's tomb on the right wall.,35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6302,"The painted altarpiece representing three saints is a work by Antonio del Pollaiuolo (presently a copy, the original being in the Uffizi).",35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6303,"On the left wall facing the tomb (not shown in this picture), Alesso Baldovinetti's Annunciation is placed.",35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6304,Baldovinetti decorated also the lunettes and spandrels of the chapel.,35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6305,"The inlaid marble floor copies the Cosmati work found in the adjacent church; this pattern is echoed in the composition of Luca della Robbia's enamelled terracotta dome above, which has five medallions representing the Cardinal Virtues and the Descent of the Holy Ghost",35185-portuga1.jpg,View of the Chapel of the Cardinal of Portugal,Antonio ROSSELLINO,interior,Italian,1451,1500
6306,"Pietro Rotari, born in Verona, was one of the Venetian Settecento masters who travelled extensively.",35291-youngirl.jpg,Young Girl with Distaff,Pietro Antonio ROTARI,portrait,Italian,1701,1750
6307,"His enchanting genre pieces, his half-length portraits of young girls enjoyed wide popularity, particularly in Vienna, Dresden and later in St. Petersburg, where the artist stayed for several years.",35291-youngirl.jpg,Young Girl with Distaff,Pietro Antonio ROTARI,portrait,Italian,1701,1750
6308,"He also painted large religious compositions and mythological scenes, but his fame rested on the small pictures usually produced in series, in which, as in the Budapest painting, a pretty young girl was represented with a distaff or reading a letter, perhaps slumbering or leaning over her book.",35291-youngirl.jpg,Young Girl with Distaff,Pietro Antonio ROTARI,portrait,Italian,1701,1750
6309,"In these works an appealing pose was coupled with fine, pure design and warm colouring",35291-youngirl.jpg,Young Girl with Distaff,Pietro Antonio ROTARI,portrait,Italian,1701,1750
6310,"This painting, formerly attributed to Jan Davidsz.",35292-festoon.jpg,"Festoon of Fruit and Flowers, with Butterflies and Other Insects",Jacob ROTIUS,still-life,Dutch,1651,1700
6311,"de Heem, contains many elements characteristic of Rotius' master - the flowers in various stages of bloom, the ripe, open pomegranate, and the subtle use of light which renders the flowers and fruits in the utmost three-dimensionality.",35292-festoon.jpg,"Festoon of Fruit and Flowers, with Butterflies and Other Insects",Jacob ROTIUS,still-life,Dutch,1651,1700
6312,"The blue silk ribbon is also a detail inspired by de Heem's hanging bouquets, and was frequently used by another of his late pupils, Abraham Mignon",35292-festoon.jpg,"Festoon of Fruit and Flowers, with Butterflies and Other Insects",Jacob ROTIUS,still-life,Dutch,1651,1700
6313,"This painting is an oil sketch (modello) for the principal altarpiece in the east transept of the Kollegienkirche in Salzburg, built by Johann Bernhard Fischer von Erlach (1656-1723) between 1696 and 1707.",35316-sketch1.jpg,Apotheosis of St Charles Borromeo,Johann Michael ROTTMAYR,religious,Austrian,1701,1750
6314,This altarpiece is one of the most important works from Rottmayr's later period.,35316-sketch1.jpg,Apotheosis of St Charles Borromeo,Johann Michael ROTTMAYR,religious,Austrian,1701,1750
6315,The modello is a smaller version of the six-meter high altarpiece and reproduces the elongation and distortion of the figures which create the perspective of the altarpiece itself.St Charles Borromeo was the intercessor for people stricken with the plague.,35316-sketch1.jpg,Apotheosis of St Charles Borromeo,Johann Michael ROTTMAYR,religious,Austrian,1701,1750
6316,"In response to an outbreak of the plague epidemic in the city of Salzburg, processions are held and Holy Communion is administered following the example of St Charles Borromeo.",35316-sketch1.jpg,Apotheosis of St Charles Borromeo,Johann Michael ROTTMAYR,religious,Austrian,1701,1750
6317,"Rottmayr defined the location of the event by depicting recognisable features of the Salzburg landscape and architecture.Rottmayr's style of painting was shaped by and bears the imprint of his schooling in the Italian, and above all Venetian, art of painting in the sixteenth century",35316-sketch1.jpg,Apotheosis of St Charles Borromeo,Johann Michael ROTTMAYR,religious,Austrian,1701,1750
6318,"A bombastic inscription on the back of the painting proclaims ""A View of the Jardin du Luxembourg.",35325-luxembou.jpg,The Jardin du Luxembourg,Henri ROUSSEAU,landscape,French,1851,1900
6319,"The Monument to Chopin.Composition.""",35325-luxembou.jpg,The Jardin du Luxembourg,Henri ROUSSEAU,landscape,French,1851,1900
6320,"Following the example of recognized masters, Rousseau found an interesting motif and then worked it up, perfecting the composition in the studio.",35325-luxembou.jpg,The Jardin du Luxembourg,Henri ROUSSEAU,landscape,French,1851,1900
6321,"The thoroughly executed, immobile, and trivial details of his landscapes come together in meaningful ""dumb scenes"" that prompted a contemporary to dub him ""the dreamer of reality.",35325-luxembou.jpg,The Jardin du Luxembourg,Henri ROUSSEAU,landscape,French,1851,1900
6322,"The painting represents the Virgin with the donators, Antoine Goubau and his wife, Anne Anthoni",35364-03religi.jpg,Virgin and Child,Peter Paul RUBENS,religious,Flemish,1601,1650
6323,This painting is a modello for the large altarpiece for the Jesuit church Sant'Ambrogio in Genoa.,35365-03religj.jpg,The Circumcision,Peter Paul RUBENS,religious,Flemish,1601,1650
6324,The donor for the altar painting was a member of the Jesuit Order and was from the Pallavicini family,35365-03religj.jpg,The Circumcision,Peter Paul RUBENS,religious,Flemish,1601,1650
6325,"The Oratorians commissioned a painting from Rubens for the high-altar of their main church, Santa Maria in Vallicella.",35367-05religi.jpg,Madonna Adored by Angels (Madonna della Vallicella),Peter Paul RUBENS,religious,Flemish,1601,1650
6326,"Rubens painted the Ecstasy of St Gregory the Great, however, it was rejected on the ground that it reflected the light entering the church too strongly.",35367-05religi.jpg,Madonna Adored by Angels (Madonna della Vallicella),Peter Paul RUBENS,religious,Flemish,1601,1650
6327,For this reason the canvas was replaced by a new version on slate.,35367-05religi.jpg,Madonna Adored by Angels (Madonna della Vallicella),Peter Paul RUBENS,religious,Flemish,1601,1650
6328,This was quite different from the first painting; its composition was divided over three separate panels.,35367-05religi.jpg,Madonna Adored by Angels (Madonna della Vallicella),Peter Paul RUBENS,religious,Flemish,1601,1650
6329,"This work, still in its original place in Santa Maria in Vallicella, was ready in autumn 1608",35367-05religi.jpg,Madonna Adored by Angels (Madonna della Vallicella),Peter Paul RUBENS,religious,Flemish,1601,1650
6330,"In 1611, Rubens returned to copying, his original this time the artist who had most impressed him after Titian: his version of the latter's Entombment after Caravaggio is now in the Canadian National Gallery",35374-10religi.jpg,The Entombment,Peter Paul RUBENS,religious,Flemish,1601,1650
6331,"Rubens painted this triptych, called Moretus triptych, in 1611-12, shortly after completing the Raising of the Cross, and at more or less the same time as the centre panel of the Descent from the Cross.",35394-05resur.jpg,The Resurrection of Christ,Peter Paul RUBENS,religious,Flemish,1601,1650
6332,"Martina Plantin, widow of the printer Jan Moretus of the Plantin Press, placed the commission.Christ strides powerfully from his open, rocky tomb rather than the customary sarcophagus.",35394-05resur.jpg,The Resurrection of Christ,Peter Paul RUBENS,religious,Flemish,1601,1650
6333,The supernatural radiance of his body contrasts with the darkness that shrouds the astounded soldiers.,35394-05resur.jpg,The Resurrection of Christ,Peter Paul RUBENS,religious,Flemish,1601,1650
6334,"The panel on the left shows John the baptist, Jan Moretus' patron saint, in his camel-hair tunic by the River Jordan.",35394-05resur.jpg,The Resurrection of Christ,Peter Paul RUBENS,religious,Flemish,1601,1650
6335,The sword at his feet is an allusion to his beheading.,35394-05resur.jpg,The Resurrection of Christ,Peter Paul RUBENS,religious,Flemish,1601,1650
6336,"St Martina, patron saint of Moretus' widow, holds the palm branch that symbolises the martyr.",35394-05resur.jpg,The Resurrection of Christ,Peter Paul RUBENS,religious,Flemish,1601,1650
6337,"According to her legend, the temple of Apollo collapsed when she made the sign of the cross - an incident recalled by the setting behind",35394-05resur.jpg,The Resurrection of Christ,Peter Paul RUBENS,religious,Flemish,1601,1650
6338,The Antwerp Cathedral was given a new marble high altar during the baroque refurbishment that reached a peak around the beginning of the 17th century.,35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6339,"Rubens, by then the most famous artist of his day, was commissioned to paint an altarpiece.The image of the Assumption of the Virgin does not derive from the Bible but from an ecclesiastical tradition that took shape in the Middle Ages.",35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6340,"By the 16th century, it had become a popular theme.",35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6341,"The depiction of the Virgin, with her fluttering robe and swirling head-dress, is graceful and lively.",35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6342,She is borne up to heaven in a cloud by playful putti.,35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6343,Two angels at the top left of the painting are about to crown her with a garland of roses.,35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6344,The twelve apostles stand around her sarcophagus at the bottom.,35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6345,"The three women who, according to legend, laid out the Virgin's body are also included.",35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6346,"The attractive woman in the middle, wearing a red dress, is given greater prominence than the other bystanders.",35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6347,"Her features are those of Rubens' wife, Isabella Brant, who died in June 1626, while the artist was working on this painting",35406-08assum.jpg,Assumption of the Virgin,Peter Paul RUBENS,religious,Flemish,1601,1650
6348,"Religious flower still-lifes are a special category, first developed by the Fleming Daniel Seghers, a pupil of Jan Brueghel the Elder.",35423-43religi.jpg,Madonna in Floral Wreath,Peter Paul RUBENS,religious,Flemish,1601,1650
6349,"However, this can be traced back to Rubens's Madonna in Floral Wreath (with the collaboration of Jan Brueghel the Elder).",35423-43religi.jpg,Madonna in Floral Wreath,Peter Paul RUBENS,religious,Flemish,1601,1650
6350,"This represents a picture within a picture with an authoritative religious significance, encircled by a floral arrangement and cherubs.",35423-43religi.jpg,Madonna in Floral Wreath,Peter Paul RUBENS,religious,Flemish,1601,1650
6351,"Unlike Seghers, however, Rubens did not quote Mary and Jesus as historical traditions or pictorial relics.",35423-43religi.jpg,Madonna in Floral Wreath,Peter Paul RUBENS,religious,Flemish,1601,1650
6352,"Instead he preferred to give the impression that they were physically present, even though the motif of a picture within a picture would have been ideally suited for illusionist stylization.This painting is a good example of the encounter of talents of Rubens and Jan Brueghel the Elder, one much appreciated by collectors.",35423-43religi.jpg,Madonna in Floral Wreath,Peter Paul RUBENS,religious,Flemish,1601,1650
6353,"Each exhibits his own virtuosity, Rubens painting the figures and Brueghel the floral decoration",35423-43religi.jpg,Madonna in Floral Wreath,Peter Paul RUBENS,religious,Flemish,1601,1650
6354,"Rubens consecrated this altarpiece to St Roch, protector of the sick.",35429-54religi.jpg,St Roch Altarpiece,Peter Paul RUBENS,religious,Flemish,1601,1650
6355,"The Saint is represented with his attributes, the pilgrim's staff and the dog",35429-54religi.jpg,St Roch Altarpiece,Peter Paul RUBENS,religious,Flemish,1601,1650
6356,"An extremely valuable work is housed in Santa Maria del Giglio: a Virgin and Child with the Infant St John by Rubens, the only painting by this artist in Venice.",35438-70religi.jpg,Virgin and Child with the Infant St John,Peter Paul RUBENS,religious,Flemish,1601,1650
6357,"The central section on paper is by Rubens, and this is fixed onto canvas and connect- ed to a generic background comprising a tree and curtain hanging on the right, by a late seventeenth-century painter probably from the Veneto.Despite its critical vicissitudes over the centuries, there is no lack of elements substantiating the author of the painting and its very high quality: the brilliant quality of the afresh tones, especially in the children; the emotional intensity of the looks; the material richness and the expert technique evident in the several tones of Titian-style red on which the chromatic distribution of the entire fragment is based.",35438-70religi.jpg,Virgin and Child with the Infant St John,Peter Paul RUBENS,religious,Flemish,1601,1650
6358,"Deep layers of solid and glazed lacquer are superimposed, often tone on tone and finely touched, from the clothes of the Virgin shaded in the grey filaments and earth green of the veil falling on her neck, to the profiles and extremely tender tips of the two children's fingers, heightened in white with the tip of the brush.",35438-70religi.jpg,Virgin and Child with the Infant St John,Peter Paul RUBENS,religious,Flemish,1601,1650
6359,"Then there is the skillful painting of the Virgin's ear and of every other element in the work; the power of invention and of colour evident in the small patch of sky; the effect of shaping on form, seen in the facial features and breast of the Virgin, portrayed to great plastic effect, and partly the entire placement of the figures and overall composition, sensitive to the lessons of Caravaggio",35438-70religi.jpg,Virgin and Child with the Infant St John,Peter Paul RUBENS,religious,Flemish,1601,1650
6360,"Although Rubens run a large workshop, he was perfectly honest about his proceedings.",35439-71religi.jpg,The Holy Family with St Anne,Peter Paul RUBENS,religious,Flemish,1601,1650
6361,"Studio works were rigorously distinguished from those to which he had, to a greater or lesser extent, contributed.",35439-71religi.jpg,The Holy Family with St Anne,Peter Paul RUBENS,religious,Flemish,1601,1650
6362,"Philip IV of Spain wanted works by Rubens, and he wanted them in quantity; Rubens himself supplied them, and no assistants were permitted to help him.",35439-71religi.jpg,The Holy Family with St Anne,Peter Paul RUBENS,religious,Flemish,1601,1650
6363,The Holy Family with St. Anne shows how tender the master's own hand could be in representing the warmth of family life,35439-71religi.jpg,The Holy Family with St Anne,Peter Paul RUBENS,religious,Flemish,1601,1650
6364,The Altarpiece of St Ildefonso was commisioned in Brussels in 1639.,35451-79religi.jpg,Altarpiece of St Ildefonso (right panel),Peter Paul RUBENS,religious,Flemish,1601,1650
6365,"The central panel shows the legend of St Ildefonso, while the side panels the donators and their patron saints",35451-79religi.jpg,Altarpiece of St Ildefonso (right panel),Peter Paul RUBENS,religious,Flemish,1601,1650
6366,The painting was commissioned for the high altar of the St Thomas Church of the Augustinian Order where it remained until 1896,35452-80religi.jpg,Martyrdom of St Thomas,Peter Paul RUBENS,religious,Flemish,1601,1650
6367,"Venus and her son Cupid are being offered food and wine by Ceres, goddess of the fruits of the field, and Bacchus, god of wine.",35473-11mythol.jpg,"Venus, Cupid, Baccchus and Ceres",Peter Paul RUBENS,mythological,Flemish,1601,1650
6368,"The subject comes from a line by the Roman comic poet Terence (d. 159 BC) which frequently figures in the emblem literature that developed from the mid-16th century: 'Sine Cerere et Libero friget Venus' - without Ceres and Bacchus, Venus would freeze.",35473-11mythol.jpg,"Venus, Cupid, Baccchus and Ceres",Peter Paul RUBENS,mythological,Flemish,1601,1650
6369,Love is impossible without food and drink.,35473-11mythol.jpg,"Venus, Cupid, Baccchus and Ceres",Peter Paul RUBENS,mythological,Flemish,1601,1650
6370,"Rather than depicting a boisterous feast, Rubens has opted for a rather restrained scene that must be read as a plea for moderation in pleasure.Rubens produced this painting a few years after his eight-year stay in Italy, where he was employed at the court of Duke Vincenzo Gonzaga of Mantua, and also in Rome.",35473-11mythol.jpg,"Venus, Cupid, Baccchus and Ceres",Peter Paul RUBENS,mythological,Flemish,1601,1650
6371,"The knowledge of antiquity he gained then was put to use in this painting, as also in a later work on the same theme in 1614, (Royal Fine Arts Museum, Antwerp), Ceres' pose being taken from the Crouching Venus of the Hellenistic sculptor Doidalsas, dating from around 240-230 BC.",35473-11mythol.jpg,"Venus, Cupid, Baccchus and Ceres",Peter Paul RUBENS,mythological,Flemish,1601,1650
6372,"Rubens certainly knew the marble copy in the Farnese collection in Rome (today in the National Archaeological Museum, Naples).What he particularly appreciated in Hellenistic and Roman sculpture was its formal dynamism, although he saw in ancient sculpture generally a realm of flawless, ideal nature.",35473-11mythol.jpg,"Venus, Cupid, Baccchus and Ceres",Peter Paul RUBENS,mythological,Flemish,1601,1650
6373,"In painting from such antique models, he says in his De Imitatione Statuarum, a treatise 'on the imitation of sculpture', the statuary has to be humanised, translated into flesh and blood.",35473-11mythol.jpg,"Venus, Cupid, Baccchus and Ceres",Peter Paul RUBENS,mythological,Flemish,1601,1650
6374,"The story, depicted in the painting is part of the legendary history of Athens and it has echoes of a primitive fertility rite.",35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6375,"It tells how Vulcan, in a clumsy attempt to ravish Minerva, accidentally let his semen spill over the ground, and Mother Earth, thus fertilized, gave birth to Erichthonius.",35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6376,"Minerva shut the infant in a basket, which she entrusted to the three daughters of Cecrops, king of Attica, forbidding them to open it.",35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6377,"But one of them, overcome by curiosity, did so and discovered that the child had a serpent's tail for legs (or that a serpent lay beside it).",35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6378,Maddened with terror the three threw themselves from the top of the Acropolis.,35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6379,"Erichthonius, brought up by Minerva, became king of Athens.The three sisters are depicted in the act of opening the basket, out of which a snake uncurls itself.",35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6380,The infant lies inside.,35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6381,"Mother Earth is represented by a statue of Diana of Ephesus, the many-breasted goddess of fertility.",35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6382,The theme is most often found in 17th century Netherlandish painting,35488-25mythol.jpg,The Discovery of the Child Erichthonius,Peter Paul RUBENS,mythological,Flemish,1601,1650
6383,"The reptiles, insects and décor are by Frans Snyders",35499-29mythol.jpg,The Head of Medusa,Peter Paul RUBENS,mythological,Flemish,1601,1650
6384,"Late in life, Rubens made a whole series of copies of Titian - one of them is the Rape of Europa",35509-41mythol.jpg,The Rape of Europa,Peter Paul RUBENS,mythological,Flemish,1601,1650
6385,The source of the subject is Ovid's Metamorphoses.The love affairs of gods never bode well for mortals; there were times when they caused nothing but suffering even for some of the nymphs.,35516-48mythol.jpg,Mercury and Argus,Peter Paul RUBENS,mythological,Flemish,1601,1650
6386,"Io, the beautiful daughter of the river god Inachus, fell prey to the passion of Jupiter, who - in order to hide her from his jealous wife - turned the girl into a cow.",35516-48mythol.jpg,Mercury and Argus,Peter Paul RUBENS,mythological,Flemish,1601,1650
6387,The wily Juno talked her husband into giving her the fine-looking animal and had the hundred-eyed Argus guard it.,35516-48mythol.jpg,Mercury and Argus,Peter Paul RUBENS,mythological,Flemish,1601,1650
6388,Jupiter gave Mercury the task of killing the wicked guard.,35516-48mythol.jpg,Mercury and Argus,Peter Paul RUBENS,mythological,Flemish,1601,1650
6389,"The inventive god (the Greeks called him ""Hermes dolios"", the schemer) approached the meadows, herding some goats which he had stolen along the way, and played songs on his pipe.",35516-48mythol.jpg,Mercury and Argus,Peter Paul RUBENS,mythological,Flemish,1601,1650
6390,"The guard was charmed by the new and masterful melodies.Mercury watches intently as Argus is mesmerized by the sound of the flute, and he is already reaching for the weapon with which he will behead the sleepy guardian.Rubens depicted a fipple flute in place of a Pan-pipe.",35516-48mythol.jpg,Mercury and Argus,Peter Paul RUBENS,mythological,Flemish,1601,1650
6391,"From the aulos used at feasts of Antiquity and the Roman tibia through the medieval bagpipes and Renaissance-Baroque horns and musettes, all the way to the saxophone of our times, every wind instrument was attributed with having a dangerous mesmerizing power",35516-48mythol.jpg,Mercury and Argus,Peter Paul RUBENS,mythological,Flemish,1601,1650
6392,This painting is also known as the Allegory of Fertility,35523-54mythol.jpg,Nymphs and Satyrs,Peter Paul RUBENS,mythological,Flemish,1601,1650
6393,"Thanks to his organisational capacities, Rubens could meet demand and revolutionise the problem of large-scale pictorial decoration.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6394,"His renown extended well beyond the frontiers of his country, and in 1621 Marie de Médicis, widow of Henri IV of France and mother of the reigning king Louis XIII, invited him to Paris.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6395,She wished him to decorate one of the galleries of the newly built Palais de Luxembourg with 24 monumental paintings commemorating episodes in the lives of herself and her renowned husband.,35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6396,"The creation of a cycle of tapestries had, in a sense, been Rubens' technical apprenticeship for this demanding task, the composition of a cycle of vast narrative paintings dedicated to a living queen who had already entered history.Giving epic treatment to this biographical subject, Rubens was also able to give free rein to his fertile invention.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6397,"He prepared two series of oil sketches, with detailed figures drawn in, which it then fell to his assistants to scale up to the dimensions of the canvases commissioned.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6398,"These were then meticulously retouched by the master so that they might be ultimately be described, at least in the final layers of paint, as his own works.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6399,The entire commission was completed in only three years.All of his prodigious culture was drawn on for these works: his encyclopaedic knowledge of classical mythology was exploited to the full in transforming the queen's entire career - Henri slipped rather into the background - into a kind of operatic sequence largely of Rubens' own invention.,35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6400,"Metamorphosing life into myth, he freely mingled historical personages with the gods of Olympus, who came to represent them.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6401,"The scheme of this apparatus was invented as he went along, the - often gratuitous - interpolations of the divine gracefully leavening the uneventful royal life.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6402,It had required all of Rubens' imaginative resources and natural verve to ennoble and illustrate the relatively colourless circumstances of the Queen Mother's life.,35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6403,These qualities were essential; Rubens' international renown depended on his success in this formidable commission.,35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6404,"His solution was to populate his compositions with nude goddesses, pagan gods, curvaceous undines, mischievous tritons, and genii unspecified.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6405,"His customary contrasts are at work in the playful opposition of gleaming cuirasses and lusty bodies, fragile silks and the rugged hulls of dreadnoughts.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6406,"The poverty of his subject was utterly transcended; this is pure painting, nothing but painting.Certainly, it was not the rather heavy features of the Medici family, particularly evident in the queen, that had attracted Henri IV, but the scale of her dowry.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6407,Rubens nevertheless contrived to render her portrait agreeable.,35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6408,"He disguised her now as an attractive Bellona, now as a proud horsewoman in The Capture of Juliers.",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6409,"The royal couple become Olympian deities in The Meeting of Marie de Médicis and Henri IV at Lyon, while The Fate Spinning Marie's Destiny and The Triumph of Truth became pretexts for a proliferation of female convexity",35538-01medici.jpg,The Landing of Marie de Médicis at Marseilles,Peter Paul RUBENS,historical,Flemish,1601,1650
6410,"His broad hat identifies the painter as a bit of a dandy, while the brushwork representing his collar displays his skill and the virtuoso modernity he learned from Titian",35576-22sp1623.jpg,Self-Portrait with a Hat,Peter Paul RUBENS,portrait,Flemish,1601,1650
6411,This is a portrait of Rubens' friend Jan Gaspar Gevaerts (1593-1666).,35578-23gevart.jpg,Portrait of Jan Gaspar Gevartius,Peter Paul RUBENS,portrait,Flemish,1601,1650
6412,"He was a reputable philologist, Neo-Latin poet and historiographer.",35578-23gevart.jpg,Portrait of Jan Gaspar Gevartius,Peter Paul RUBENS,portrait,Flemish,1601,1650
6413,Characteristically for his intellectual circles he had his name Latinized to Gevartius.After a stay in Holland and Paris Gevartius became the Registrar of the city of Antwerp.,35578-23gevart.jpg,Portrait of Jan Gaspar Gevartius,Peter Paul RUBENS,portrait,Flemish,1601,1650
6414,"In this function he was in charge of official ceremonies in the city and in 1635 helped Rubens with the ""Pompa Introitus Ferdinandi"", one of Rubens most impressive projects.Rubens here intends to represent his friend's humanist attitude: he is sitting at his desk, with a bust of the Roman Emperor and philosopher Marcus Aurelius, on whom he wrote an unpublished commentary.",35578-23gevart.jpg,Portrait of Jan Gaspar Gevartius,Peter Paul RUBENS,portrait,Flemish,1601,1650
6415,The painting is dated around 1628.,35578-23gevart.jpg,Portrait of Jan Gaspar Gevartius,Peter Paul RUBENS,portrait,Flemish,1601,1650
6416,"The composition of the work is not baroque, but fits more easily into the 16th-century tradition of homely portraits of humanists",35578-23gevart.jpg,Portrait of Jan Gaspar Gevartius,Peter Paul RUBENS,portrait,Flemish,1601,1650
6417,"Don Ambrogio Spinola Doria, marqués de los Balbases (1569-1630), was an Italian general, at the service of Spain.",35579-24spinol.jpg,Portrait of Ambrogio Spinola,Peter Paul RUBENS,portrait,Flemish,1601,1650
6418,"He is often called ""Ambrosio"", especially in Spanish-speaking countries.",35579-24spinol.jpg,Portrait of Ambrogio Spinola,Peter Paul RUBENS,portrait,Flemish,1601,1650
